id,categoria,pergunta,resposta,rota,ok,fonte
"514","ACERVO_INFO","me diz tem creatina na loja ref 11?","Não encontrei «creatina na loja ref 11» cadastrado em Mídias da FYT. Se for produto novo, cadastre a imagem no painel com esse nome.","acervo","true","deterministic"
"515","PEDIDO_ARTE","me diz post creatina banner campanha 11","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"516","IDENTIDADE","me diz como funciona ref 11","Você conversa comigo aqui; para arte, o painel da FYT mostra um resumo do pedido antes da prévia. Produtos e campanhas vêm do que está em Mídias e Contextos.","identity","true","deterministic"
"517","CONVERSA_GERAL","me diz dúvida geral 11 sobre painel","Me conta com mais clareza — na FYT ajudo com produtos em Mídias, posts/artes e dados da empresa.","canonical","true","canonical"
"518","DATA_HORA","me diz que dia é hoje consulta 11","Hoje é segunda-feira, 1 de junho de 2026 (horário de Brasília, 23:34).","out_of_scope","true","deterministic"
"519","FORA_ESCOPO","me diz pergunta aleatória 11 clima","Isso foge do que faço aqui — sou o Tuma IA da FYT, focado em Mídias, posts e informações da empresa. Quer ajuda com algum desses?","out_of_scope","true","deterministic"
"520","CORRECAO","me diz não era isso tentativa 11","Entendi — me diz de novo o que você precisa que eu respondo direto.","identity","true","deterministic"
"521","ACERVO_LISTA","me diz produtos lista 11","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"522","VARIACAO","tem whey de chocolate formato feed #12","Não encontrei «whey de chocolate formato feed #12» cadastrado em Mídias da FYT. Se for produto novo, cadastre a imagem no painel com esse nome.","acervo","true","deterministic"
"523","ACERVO_INFO","tem whey de chocolate na loja ref 12?","Não encontrei «whey de chocolate na loja ref 12» cadastrado em Mídias da FYT. Se for produto novo, cadastre a imagem no painel com esse nome.","acervo","true","deterministic"
"524","PEDIDO_ARTE","post whey de chocolate feed campanha 0","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"525","IDENTIDADE","quem é vc ref 12","Sou o Tuma IA, assistente de criação de artes da FYT. Ajudo com posts e conteúdo pro Instagram — falo como alguém do marketing de vocês.","identity","true","deterministic"
"526","CONVERSA_GERAL","dúvida geral 12 sobre painel","Me conta com mais clareza — na FYT ajudo com produtos em Mídias, posts/artes e dados da empresa.","canonical","true","canonical"
"527","DATA_HORA","que dia é hoje consulta 12","Hoje é segunda-feira, 1 de junho de 2026 (horário de Brasília, 23:34).","out_of_scope","true","deterministic"
"528","FORA_ESCOPO","pergunta aleatória 12 clima","Isso foge do que faço aqui — sou o Tuma IA da FYT, focado em Mídias, posts e informações da empresa. Quer ajuda com algum desses?","out_of_scope","true","deterministic"
"529","CORRECAO","não era isso tentativa 12","Entendi — me diz de novo o que você precisa que eu respondo direto.","identity","true","deterministic"
"530","ACERVO_LISTA","produtos lista 12","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"531","VARIACAO","oi info monster formato stories #13","Sobre isso, na FYT o que importa é o que está em Mídias — quer listar produtos ou montar post?","canonical","true","canonical"
"532","ACERVO_INFO","oi tem monster na loja ref 13?","Não encontrei «monster na loja ref 13» cadastrado em Mídias da FYT. Se for produto novo, cadastre a imagem no painel com esse nome.","acervo","true","deterministic"
"533","IDENTIDADE","oi qual nome ref 13","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"534","CONVERSA_GERAL","oi dúvida geral 13 sobre painel","Me conta com mais clareza — na FYT ajudo com produtos em Mídias, posts/artes e dados da empresa.","canonical","true","canonical"
"535","DATA_HORA","oi que dia é hoje consulta 13","Hoje é segunda-feira, 1 de junho de 2026 (horário de Brasília, 23:34).","out_of_scope","true","deterministic"
"536","FORA_ESCOPO","oi pergunta aleatória 13 clima","Isso foge do que faço aqui — sou o Tuma IA da FYT, focado em Mídias, posts e informações da empresa. Quer ajuda com algum desses?","out_of_scope","true","deterministic"
"537","CORRECAO","oi não era isso tentativa 13","Entendi — me diz de novo o que você precisa que eu respondo direto.","identity","true","deterministic"
"538","ACERVO_LISTA","oi produtos lista 13","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"539","VARIACAO","bom dia detalhe creatina growth formato 1:1 #14","Sobre isso, na FYT o que importa é o que está em Mídias — quer listar produtos ou montar post?","canonical","true","canonical"
"540","ACERVO_INFO","bom dia tem creatina growth na loja ref 14?","Sim — temos creatina growth no acervo da FYT.","acervo","true","deterministic"
"541","IDENTIDADE","bom dia pra que serve ref 14","Sirvo a FYT no marketing visual: listo produtos das fotos em Mídias, explico a empresa e contextos cadastrados, e monto posts/artes pro Instagram. Quando você pedir uma arte, o painel mostra o resumo antes da prévia.","identity","true","deterministic"
"542","CONVERSA_GERAL","bom dia dúvida geral 14 sobre painel","Me conta com mais clareza — na FYT ajudo com produtos em Mídias, posts/artes e dados da empresa.","canonical","true","canonical"
"543","DATA_HORA","bom dia que dia é hoje consulta 14","Hoje é segunda-feira, 1 de junho de 2026 (horário de Brasília, 23:34).","out_of_scope","true","deterministic"
"544","FORA_ESCOPO","bom dia pergunta aleatória 14 clima","Isso foge do que faço aqui — sou o Tuma IA da FYT, focado em Mídias, posts e informações da empresa. Quer ajuda com algum desses?","out_of_scope","true","deterministic"
"545","CORRECAO","bom dia não era isso tentativa 14","Entendi — me diz de novo o que você precisa que eu respondo direto.","identity","true","deterministic"
"546","ACERVO_LISTA","bom dia produtos lista 14","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"547","VARIACAO","rapidinho foto powerade formato carrossel #15","Sobre isso, na FYT o que importa é o que está em Mídias — quer listar produtos ou montar post?","canonical","true","canonical"
"548","ACERVO_INFO","rapidinho tem powerade na loja ref 15?","Não encontrei «powerade na loja ref 15» cadastrado em Mídias da FYT. Se for produto novo, cadastre a imagem no painel com esse nome.","acervo","true","deterministic"
"549","IDENTIDADE","rapidinho como funciona ref 15","Você conversa comigo aqui; para arte, o painel da FYT mostra um resumo do pedido antes da prévia. Produtos e campanhas vêm do que está em Mídias e Contextos.","identity","true","deterministic"
"550","CONVERSA_GERAL","rapidinho dúvida geral 15 sobre painel","Me conta com mais clareza — na FYT ajudo com produtos em Mídias, posts/artes e dados da empresa.","canonical","true","canonical"
"551","DATA_HORA","rapidinho que dia é hoje consulta 15","Hoje é segunda-feira, 1 de junho de 2026 (horário de Brasília, 23:34).","out_of_scope","true","deterministic"
"552","FORA_ESCOPO","rapidinho pergunta aleatória 15 clima","Isso foge do que faço aqui — sou o Tuma IA da FYT, focado em Mídias, posts e informações da empresa. Quer ajuda com algum desses?","out_of_scope","true","deterministic"
"553","CORRECAO","rapidinho não era isso tentativa 0","Entendi — me diz de novo o que você precisa que eu respondo direto.","identity","true","deterministic"
"554","ACERVO_LISTA","rapidinho produtos lista 15","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"555","VARIACAO","só lista whey formato reels #16","Sobre isso, na FYT o que importa é o que está em Mídias — quer listar produtos ou montar post?","canonical","true","canonical"
"556","ACERVO_INFO","só tem whey na loja ref 16?","Não encontrei «whey na loja ref 16» cadastrado em Mídias da FYT. Se for produto novo, cadastre a imagem no painel com esse nome.","acervo","true","deterministic"
"557","IDENTIDADE","só quem é vc ref 16","Sou o Tuma IA, assistente de criação de artes da FYT. Ajudo com posts e conteúdo pro Instagram — falo como alguém do marketing de vocês.","identity","true","deterministic"
"558","CONVERSA_GERAL","só dúvida geral 16 sobre painel","Me conta com mais clareza — na FYT ajudo com produtos em Mídias, posts/artes e dados da empresa.","canonical","true","canonical"
"559","DATA_HORA","só que dia é hoje consulta 16","Hoje é segunda-feira, 1 de junho de 2026 (horário de Brasília, 23:34).","out_of_scope","true","deterministic"
"560","FORA_ESCOPO","só pergunta aleatória 16 clima","Isso foge do que faço aqui — sou o Tuma IA da FYT, focado em Mídias, posts e informações da empresa. Quer ajuda com algum desses?","out_of_scope","true","deterministic"
"561","CORRECAO","só não era isso tentativa 1","Entendi — me diz de novo o que você precisa que eu respondo direto.","identity","true","deterministic"
"562","ACERVO_LISTA","só produtos lista 16","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"563","VARIACAO","me diz busca creatina formato banner #17","Sobre isso, na FYT o que importa é o que está em Mídias — quer listar produtos ou montar post?","canonical","true","canonical"
"564","ACERVO_INFO","me diz tem creatina na loja ref 17?","Não encontrei «creatina na loja ref 17» cadastrado em Mídias da FYT. Se for produto novo, cadastre a imagem no painel com esse nome.","acervo","true","deterministic"
"565","IDENTIDADE","me diz qual nome ref 17","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"566","CONVERSA_GERAL","me diz dúvida geral 17 sobre painel","Me conta com mais clareza — na FYT ajudo com produtos em Mídias, posts/artes e dados da empresa.","canonical","true","canonical"
"567","DATA_HORA","me diz que dia é hoje consulta 17","Hoje é segunda-feira, 1 de junho de 2026 (horário de Brasília, 23:34).","out_of_scope","true","deterministic"
"568","FORA_ESCOPO","me diz pergunta aleatória 17 clima","Isso foge do que faço aqui — sou o Tuma IA da FYT, focado em Mídias, posts e informações da empresa. Quer ajuda com algum desses?","out_of_scope","true","deterministic"
"569","CORRECAO","me diz não era isso tentativa 2","Entendi — me diz de novo o que você precisa que eu respondo direto.","identity","true","deterministic"
"570","ACERVO_LISTA","me diz produtos lista 17","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"571","VARIACAO","mostra whey de chocolate formato feed #18","Sobre isso, na FYT o que importa é o que está em Mídias — quer listar produtos ou montar post?","canonical","true","canonical"
"572","ACERVO_INFO","tem whey de chocolate na loja ref 18?","Não encontrei «whey de chocolate na loja ref 18» cadastrado em Mídias da FYT. Se for produto novo, cadastre a imagem no painel com esse nome.","acervo","true","deterministic"
"573","IDENTIDADE","pra que serve ref 18","Sirvo a FYT no marketing visual: listo produtos das fotos em Mídias, explico a empresa e contextos cadastrados, e monto posts/artes pro Instagram. Quando você pedir uma arte, o painel mostra o resumo antes da prévia.","identity","true","deterministic"
"574","CONVERSA_GERAL","dúvida geral 18 sobre painel","Me conta com mais clareza — na FYT ajudo com produtos em Mídias, posts/artes e dados da empresa.","canonical","true","canonical"
"575","DATA_HORA","que dia é hoje consulta 18","Hoje é segunda-feira, 1 de junho de 2026 (horário de Brasília, 23:34).","out_of_scope","true","deterministic"
"576","FORA_ESCOPO","pergunta aleatória 18 clima","Isso foge do que faço aqui — sou o Tuma IA da FYT, focado em Mídias, posts e informações da empresa. Quer ajuda com algum desses?","out_of_scope","true","deterministic"
"577","CORRECAO","não era isso tentativa 3","Entendi — me diz de novo o que você precisa que eu respondo direto.","identity","true","deterministic"
"578","ACERVO_LISTA","produtos lista 18","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"579","VARIACAO","oi cadê monster formato stories #19","Sobre isso, na FYT o que importa é o que está em Mídias — quer listar produtos ou montar post?","canonical","true","canonical"
